date,market_cap
2020-07-06,1810946006.5230615
2020-07-07,2040554850.97655
2020-07-08,2183847805.1102595
2020-07-09,2465486191.7745895
2020-07-10,2327117486.768124
2020-07-11,2345426949.8176913
2020-07-12,2334036345.058423
2020-07-13,2753829010.1179905
2020-07-14,2738235442.942612
2020-07-15,3105781974.774476
2020-07-16,3308674933.983564
2020-07-17,3199948811.145917
2020-07-18,3159609187.9398394
2020-07-19,3042601493.912552
2020-07-20,3081749408.596169
2020-07-21,2775929287.5312524
2020-07-22,2786436293.3431525
2020-07-23,2859176249.6489673
2020-07-24,3004457032.5430465
2020-07-25,2837037520.5487394
2020-07-26,2929743392.726228
2020-07-27,2868281339.6545076
2020-07-28,2699792788.600727
2020-07-29,2749421747.3285556
2020-07-30,2712234237.47645
2020-07-31,2846198715.495815
2020-08-01,2972451669.842639
2020-08-02,3215221484.708618
2020-08-03,3155955646.0542297
2020-08-04,3497366820.0585003
2020-08-05,3755259718.423776
2020-08-06,3651335265.2350655
2020-08-07,3890112622.654288
2020-08-08,3823508786.887641
2020-08-09,4876472411.042364
2020-08-10,5295742522.49606
2020-08-11,5125018956.014085
2020-08-12,5021288068.275421
2020-08-13,6306977618.903246
2020-08-14,6552022955.994554
2020-08-15,6485930886.213434
2020-08-16,7321865701.248197
2020-08-17,7224366255.77558
2020-08-18,6395502110.659073
2020-08-19,6165397983.681778
2020-08-20,6219533339.865457
2020-08-21,6192149128.081912
2020-08-22,5308662346.6493845
2020-08-23,6125706709.237294
2020-08-24,5829088065.368811
2020-08-25,5843472486.978607
2020-08-26,5485193922.677083
2020-08-27,5839582502.524947
2020-08-28,5575138741.4055605
2020-08-29,5836777740.982833
2020-08-30,6377849361.729374
2020-08-31,6341198176.397264
2020-09-01,6015458738.552195
2020-09-02,6199478436.775887
2020-09-03,5696520109.645549
2020-09-04,4531668022.315603
2020-09-05,4798997838.8220005
2020-09-06,4099982686.8585954
2020-09-07,4932509571.553684
2020-09-08,4762805908.052031
2020-09-09,4519237832.113198
2020-09-10,4763041155.086225
2020-09-11,4837781457.705423
2020-09-12,4814067961.421323
2020-09-13,4895430969.620165
2020-09-14,4632570870.098707
2020-09-15,4660050368.190845
2020-09-16,4204163428.691788
2020-09-17,4140905022.416291
2020-09-18,4238765605.7915936
2020-09-19,3861974436.17888
2020-09-20,3911599151.005535
2020-09-21,3771320484.561788
2020-09-22,3391583826.1436114
2020-09-23,3355187333.3071313
2020-09-24,2989526839.337622
2020-09-25,3786773086.550281
2020-09-26,4145237379.7459702
2020-09-27,4001196240.490633
2020-09-28,4165937991.72553
2020-09-29,3949916605.140801
2020-09-30,3880940724.678923
2020-10-01,3806457390.945367
2020-10-02,3721374781.8933744
2020-10-03,3559958456.6441336
2020-10-04,3587527985.13951
2020-10-05,3648716321.213213
2020-10-06,3719475611.714601
2020-10-07,3397494710.7704697
2020-10-08,3451341884.826794
2020-10-09,3678241424.36758
2020-10-10,4033869211.887092
2020-10-11,4076525305.7661166
2020-10-12,4211603665.116477
2020-10-13,4446978605.254646
2020-10-14,4260608982.543344
2020-10-15,4241058185.405842
2020-10-16,4159614332.6018457
2020-10-17,4137756470.362645
2020-10-18,4133437986.560987
2020-10-19,4239277078.958001
2020-10-20,4240468471.23756
2020-10-21,3838228056.500082
2020-10-22,4190900508.408592
2020-10-23,4633980059.866377
2020-10-24,4727827046.695379
2020-10-25,4948877243.740357
2020-10-26,4734578921.865928
2020-10-27,4577557315.301422
2020-10-28,4673597738.381635
2020-10-29,4464204455.54164
