date,market_cap
2016-03-08,760648959.2261459
2016-03-09,929438076.2759756
2016-03-10,870327228.7272445
2016-03-11,870802676.0308328
2016-03-12,1039511436.039522
2016-03-13,1157819808.965224
2016-03-14,955721344.445704
2016-03-15,1008754617.7585648
2016-03-16,975104638.0634547
2016-03-17,856001603.1676563
2016-03-18,843946887.9342747
2016-03-19,816289545.7437397
2016-03-20,799245003.4284257
2016-03-21,927407651.003754
2016-03-22,886765230.0935057
2016-03-23,972225642.275035
2016-03-24,872598276.4440267
2016-03-25,834753145.0583116
2016-03-26,860590847.122157
2016-03-27,814770808.1488085
2016-03-28,917099302.4921898
2016-03-29,922332031.7043784
2016-03-30,934038009.0318996
2016-03-31,892916961.5825855
2016-04-01,915415691.5298438
2016-04-02,910108352.6203126
2016-04-03,906254482.4679868
2016-04-04,881135506.2361231
2016-04-05,821026031.4553995
2016-04-06,840796803.7682226
2016-04-07,790923840.975488
2016-04-08,769898368.4666554
2016-04-09,781106339.0553539
2016-04-10,695943784.1793737
2016-04-11,684660770.877576
2016-04-12,593949307.4480366
2016-04-13,633611436.0474921
2016-04-14,666925784.5002216
2016-04-15,649194329.0397049
2016-04-16,677141041.3390801
2016-04-17,738147546.3926145
2016-04-18,709720474.7865463
2016-04-19,689106961.8888905
2016-04-20,672532357.9918683
2016-04-21,643204549.648147
2016-04-22,623163882.7267805
2016-04-23,664843804.3114134
2016-04-24,634792414.6359913
2016-04-25,620380381.4729422
2016-04-26,589953549.0718942
2016-04-27,614038719.7664939
2016-04-28,576551379.9087085
2016-04-29,594731702.4822702
2016-04-30,707751631.3173722
2016-05-01,703213705.2833785
2016-05-02,805073117.8028661
2016-05-03,739862094.2932651
2016-05-04,750420702.3036536
2016-05-05,783653892.6075463
2016-05-06,740079043.0208727
2016-05-07,748684467.9155403
2016-05-08,760794311.5000647
2016-05-09,747045608.4385856
2016-05-10,747107780.4041426
2016-05-11,797843002.2628187
2016-05-12,806976736.4777818
2016-05-13,846829870.6061078
2016-05-14,814388813.0253446
2016-05-15,797447113.6994009
2016-05-16,891725938.6611807
2016-05-17,974091672.7174444
2016-05-18,1070392165.1001045
2016-05-19,1180254102.175352
2016-05-20,1098527825.600999
2016-05-21,1123480271.01703
2016-05-22,1143985930.6592455
2016-05-23,1063005899.322382
2016-05-24,1017513902.034196
2016-05-25,1005116816.0568345
2016-05-26,1005043803.4223616
2016-05-27,900334792.3619336
2016-05-28,946689008.4566064
2016-05-29,997114649.2059604
2016-05-30,1021153612.0329038
2016-05-31,1128785731.519008
2016-06-01,1117038106.127638
2016-06-02,1110747962.0861454
2016-06-03,1116709699.223147
2016-06-04,1105420836.374678
2016-06-05,1127904559.166551
2016-06-06,1126059079.2933495
2016-06-07,1175566661.3926558
2016-06-08,1166543234.5850923
2016-06-09,1167724056.8805668
2016-06-10,1127971788.6557844
2016-06-11,1129771063.2214296
2016-06-12,1270814827.7909074
2016-06-13,1421627594.3482137
2016-06-14,1520848128.9016523
2016-06-15,1493198806.5705338
2016-06-16,1663058590.2352068
2016-06-17,1249053416.9715872
2016-06-18,908703581.3956258
2016-06-19,992977657.9993956
2016-06-20,959600009.086865
2016-06-21,1055028896.3957832
2016-06-22,1035382450.4098116
2016-06-23,1112128273.0865183
2016-06-24,1134160918.5765295
2016-06-25,1161808477.683748
2016-06-26,1127161866.113175
2016-06-27,1134738651.812568
2016-06-28,1001816707.4205686
2016-06-29,1043352935.7311049
2016-06-30,1087390815.1043506
2016-07-01,1005775062.8852906
2016-07-02,980549295.6466436
2016-07-03,965373887.5132512
2016-07-04,932812328.2042702
2016-07-05,861199508.1291671
2016-07-06,859068161.5290377
2016-07-07,825747093.0896322
2016-07-08,932118254.145362
2016-07-09,899784687.8420677
2016-07-10,896985032.1099088
2016-07-11,861156597.6960213
2016-07-12,868920981.0675113
2016-07-13,859665552.2352576
2016-07-14,921808085.7160168
2016-07-15,928901844.3372736
2016-07-16,960169025.1824888
2016-07-17,928781022.90923
2016-07-18,905150788.2259312
2016-07-19,951503951.3461838
2016-07-20,998549464.8233292
2016-07-21,1036388808.2886974
2016-07-22,1177755541.070433
2016-07-23,1183972887.7908795
2016-07-24,1053890906.6279504
2016-07-25,1137688271.2296822
2016-07-26,969670072.7276816
2016-07-27,1068505615.2937704
2016-07-28,1062067696.4315884
2016-07-29,1058924002.971218
2016-07-30,1035160533.0510788
2016-07-31,979546056.9825448
2016-08-01,905616046.061989
2016-08-02,689901283.219963
2016-08-03,844612892.2756267
2016-08-04,911931922.0513974
2016-08-05,904674489.3809133
2016-08-06,901592852.5380468
2016-08-07,903742755.7733908
2016-08-08,931042241.4656782
2016-08-09,1009705614.3654938
2016-08-10,1005960650.7643628
2016-08-11,993657810.965186
2016-08-12,992852191.9212196
2016-08-13,960366408.498685
2016-08-14,934377927.8960145
2016-08-15,932326143.2853824
2016-08-16,851307063.4618484
2016-08-17,891887550.1509097
2016-08-18,891315247.0386077
2016-08-19,891164434.8398446
2016-08-20,936793411.747716
2016-08-21,928118646.4965856
2016-08-22,920760944.831664
2016-08-23,917054933.5053087
2016-08-24,917509231.718938
2016-08-25,944980815.0070008
2016-08-26,938479976.3330712
2016-08-27,929893628.9463944
2016-08-28,910522226.8620988
2016-08-29,910306587.9266042
2016-08-30,936081383.038874
2016-08-31,960315422.2529752
2016-09-01,1002979070.4858418
2016-09-02,1010736310.5378788
2016-09-03,986576697.726398
2016-09-04,975664137.5387732
2016-09-05,983510024.4105914
2016-09-06,978261092.6084976
2016-09-07,967355053.646816
2016-09-08,949823761.5796944
2016-09-09,974812003.5841372
2016-09-10,1016072616.831647
2016-09-11,972702164.2737088
2016-09-12,994145301.609289
2016-09-13,997422104.3891094
2016-09-14,1000350301.4766208
2016-09-15,999855875.8932284
2016-09-16,1052421113.1733788
2016-09-17,1066458048.1588708
2016-09-18,1040236010.887626
2016-09-19,1107285960.0478551
2016-09-20,1204332733.2298677
2016-09-21,1154027780.2700548
2016-09-22,1114753105.9884236
2016-09-23,1122387371.9483435
2016-09-24,1084102058.9176946
2016-09-25,1100233097.311396
2016-09-26,1081499008.0468965
2016-09-27,1103562692.3435483
2016-09-28,1124190330.635389
2016-09-29,1106268658.338769
2016-09-30,1114978390.1540408
2016-10-01,1121767153.3880613
2016-10-02,1116158962.9099944
2016-10-03,1139675567.6165462
2016-10-04,1122448916.2531135
2016-10-05,1105495725.0792377
2016-10-06,1086400169.4406376
2016-10-07,1072424202.4064465
2016-10-08,1032213087.4672256
2016-10-09,1020207839.2316508
2016-10-10,1004236335.549423
2016-10-11,997294452.394914
2016-10-12,1006549794.2460624
2016-10-13,1015964123.7672852
2016-10-14,1012567915.6864122
2016-10-15,1015379673.8239384
2016-10-16,1014551965.601296
2016-10-17,1018744183.391744
2016-10-18,1064628048.1422824
2016-10-19,1019440133.5922542
2016-10-20,1023487873.4228996
2016-10-21,1030182192.7281948
2016-10-22,1026687902.3286452
2016-10-23,1017581341.656798
2016-10-24,1014274172.0789354
2016-10-25,961902672.6889604
2016-10-26,981270911.3193352
2016-10-27,978335224.2052028
2016-10-28,984269328.3943176
2016-10-29,883346994.5449576
2016-10-30,956201948.7341646
2016-10-31,930359100.1537944
2016-11-01,923284106.0659811
2016-11-02,922879134.3461332
2016-11-03,925622888.0829408
2016-11-04,953223436.315442
2016-11-05,948094434.475046
2016-11-06,935993552.9610422
2016-11-07,932357915.575492
2016-11-08,934033643.8762664
2016-11-09,915091038.306155
2016-11-10,902927283.1963692
2016-11-11,883831055.7586268
2016-11-12,830154646.5339867
2016-11-13,868826185.2627618
2016-11-14,858907304.312002
2016-11-15,877146449.7853684
2016-11-16,862443066.8905919
2016-11-17,857469644.9666562
2016-11-18,813868305.3690429
2016-11-19,832570726.9340843
2016-11-20,821098057.2191805
2016-11-21,825310560.8512948
2016-11-22,846010291.5384672
2016-11-23,841238275.5424864
2016-11-24,792161484.4680631
2016-11-25,805772134.224589
2016-11-26,802029049.6889203
2016-11-27,769442732.486036
2016-11-28,752553451.4139076
2016-11-29,705297428.006268
2016-11-30,748071852.89044
2016-12-01,730151014.1821295
2016-12-02,661018149.1755499
2016-12-03,683319039.0920178
2016-12-04,646883448.723041
2016-12-05,590496504.1573621
2016-12-06,661467705.6118599
2016-12-07,705334665.7063091
2016-12-08,720121915.7352629
2016-12-09,737938568.3108796
2016-12-10,702944255.6811203
2016-12-11,713308213.0334481
2016-12-12,735934880.9008343
2016-12-13,725643347.5173056
2016-12-14,713465176.9517916
2016-12-15,675681120.2742975
2016-12-16,678214580.9425403
2016-12-17,680519827.6040249
2016-12-18,683897439.864293
2016-12-19,661159386.32716
2016-12-20,664148518.5948613
2016-12-21,684634858.1163107
2016-12-22,660427962.7659905
2016-12-23,628063010.6930844
2016-12-24,630117081.0725466
2016-12-25,629516509.2890977
2016-12-26,634564176.0517044
2016-12-27,626352253.3784304
2016-12-28,665151773.2559114
2016-12-29,714246947.4367769
2016-12-30,712888825.7382647
2016-12-31,700638437.1090508
2017-01-01,705615194.8270631
2017-01-02,731817457.4649888
2017-01-03,842886495.3799952
2017-01-04,961038889.8439156
2017-01-05,886296492.9314206
2017-01-06,890067630.5937623
2017-01-07,861427362.560421
2017-01-08,900645822.1454092
2017-01-09,902556769.2719904
2017-01-10,923748369.397242
2017-01-11,848391822.1686144
2017-01-12,849172695.9853683
2017-01-13,848042631.0951145
2017-01-14,852254946.1784115
2017-01-15,860534322.7461399
2017-01-16,837562733.6341596
2017-01-17,902735897.6068892
2017-01-18,891354114.8712552
2017-01-19,914555495.2617246
2017-01-20,929384722.9448366
2017-01-21,958152131.942248
2017-01-22,947279384.7763176
2017-01-23,948113651.4735702
2017-01-24,917408215.3892528
2017-01-25,924140033.97176
2017-01-26,931851533.4501834
2017-01-27,928178829.5799544
2017-01-28,932486646.1251798
2017-01-29,921810453.3952467
2017-01-30,934513900.731524
2017-01-31,944300621.5689718
2017-02-01,946733901.535968
2017-02-02,956759156.4673628
2017-02-03,968360894.192527
2017-02-04,1003747585.8791432
2017-02-05,996031546.0667974
2017-02-06,1000976621.5619532
2017-02-07,1013517743.3509268
2017-02-08,1005343885.90633
2017-02-09,968413072.7002904
2017-02-10,1000774841.3196372
2017-02-11,1012095683.2413528
2017-02-12,1008457060.9062704
2017-02-13,1002404862.0123965
2017-02-14,1152983307.7665763
2017-02-15,1150065646.2625835
2017-02-16,1141695360.3501627
2017-02-17,1130310857.329892
2017-02-18,1140747285.336553
2017-02-19,1137511955.6917048
2017-02-20,1135537849.161545
2017-02-21,1134283628.73708
2017-02-22,1122185283.3355997
2017-02-23,1171602048.167043
2017-02-24,1165941515.2567716
2017-02-25,1208749236.7164545
2017-02-26,1298504264.2843328
2017-02-27,1371373069.7338753
2017-02-28,1402597198.622161
2017-03-01,1534004366.1496954
2017-03-02,1697730102.3249254
2017-03-03,1751276476.8602574
2017-03-04,1667171877.3033454
2017-03-05,1722225376.4707189
2017-03-06,1760717955.0918417
2017-03-07,1685811625.6439984
2017-03-08,1500309874.2410994
2017-03-09,1579882452.1833007
2017-03-10,1726669640.058529
2017-03-11,1918511338.945731
2017-03-12,2071872695.7437224
2017-03-13,2552384188.382959
2017-03-14,2561402786.7498617
2017-03-15,3070584067.9730344
2017-03-16,3580085215.1633782
2017-03-17,3959577512.5822687
2017-03-18,2900403757.617106
2017-03-19,3964282980.887029
2017-03-20,3765537571.6064487
2017-03-21,3822148614.067184
2017-03-22,3714048002.047513
2017-03-23,3896515676.7178783
2017-03-24,4584161758.556292
2017-03-25,4566322356.351229
2017-03-26,4511139438.293101
2017-03-27,4419631301.180356
2017-03-28,4533191634.755726
2017-03-29,4767901725.458708
2017-03-30,4721666246.305043
2017-03-31,4511239008.808598
2017-04-01,4554446900.250353
2017-04-02,
2017-04-03,3938736158.3307056
2017-04-04,3779040762.106836
2017-04-05,4123329711.602928
2017-04-06,3888436554.318116
2017-04-07,3837553639.6237936
2017-04-08,4028965746.705344
2017-04-09,4001279550.297905
2017-04-10,3977660680.7776713
2017-04-11,3974803439.6935434
2017-04-12,4188162262.675274
2017-04-13,4511719460.307157
2017-04-14,4314764267.296191
2017-04-15,4457826105.639198
2017-04-16,4421737497.550737
2017-04-17,4390331578.008309
2017-04-18,4610962772.624808
2017-04-19,4376229928.945044
2017-04-20,4550946376.025764
2017-04-21,4437559543.365543
2017-04-22,4464325598.471732
2017-04-23,4604950657.5048485
2017-04-24,4650945908.7491455
2017-04-25,4641256266.642054
2017-04-26,4998350382.018841
2017-04-27,5827188142.875711
2017-04-28,6654236244.652257
2017-04-29,6423030318.594092
2017-04-30,7277893964.101945
2017-05-01,7010408300.280772
2017-05-02,7058413636.898035
2017-05-03,7387794149.972096
2017-05-04,8594013017.409878
2017-05-05,8327157234.552608
2017-05-06,8811175463.021584
2017-05-07,8202729258.547628
2017-05-08,8041549109.429107
2017-05-09,8003377431.08859
2017-05-10,8089058133.497479
2017-05-11,8095903577.443339
2017-05-12,8073353519.484268
2017-05-13,8163626646.569916
2017-05-14,8250106526.458163
2017-05-15,8293823327.380839
2017-05-16,7983587476.027811
2017-05-17,8088870648.097549
2017-05-18,8862576243.544483
2017-05-19,11208881844.541496
2017-05-20,11291783022.019232
2017-05-21,13648265757.584175
2017-05-22,14142415430.12708
2017-05-23,15715507206.448889
2017-05-24,17498667475.10237
2017-05-25,16254143683.05323
2017-05-26,14983523257.18021
2017-05-27,14630471573.0945
2017-05-28,15857470558.37399
2017-05-29,18047458437.093563
2017-05-30,21249999565.212257
2017-05-31,21309492258.258083
2017-06-01,20436692118.01529
2017-06-02,20671991234.40535
2017-06-03,20777803231.835773
2017-06-04,22815254964.73613
2017-06-05,22960811912.55524
2017-06-06,24555497266.27736
2017-06-07,23647279711.56615
2017-06-08,24034963007.9528
2017-06-09,25888383498.268276
2017-06-10,31204109902.87976
2017-06-11,31517336371.290997
2017-06-12,36827986612.086975
2017-06-13,36054646089.31767
2017-06-14,32166013290.58264
2017-06-15,32045187612.760445
2017-06-16,33157744080.501328
2017-06-17,34470617407.87629
2017-06-18,33285012838.7317
2017-06-19,33536649090.290455
2017-06-20,33172832683.333572
2017-06-21,30390293651.200687
2017-06-22,30312664724.45932
2017-06-23,30780636114.235588
2017-06-24,28761584162.47397
2017-06-25,26727797729.147892
2017-06-26,24031469340.43858
2017-06-27,26071528057.27424
2017-06-28,29466974350.047752
2017-06-29,27885580759.15084
2017-06-30,26454457715.02758
2017-07-01,24397386527.037548
2017-07-02,26603794019.452686
2017-07-03,25910676121.598396
2017-07-04,25093983117.385654
2017-07-05,24747605746.348022
2017-07-06,24892807780.231613
2017-07-07,22473685750.315968
2017-07-08,22932342735.97489
2017-07-09,22243889410.90692
2017-07-10,19619308390.378407
2017-07-11,18114890100.247456
2017-07-12,20711938391.132465
2017-07-13,19250616800.120193
2017-07-14,18467839703.61626
2017-07-15,16028622412.657797
2017-07-16,14603949935.719194
2017-07-17,17584242919.82978
2017-07-18,21338075701.63201
2017-07-19,18643050491.147617
2017-07-20,20878190202.346775
2017-07-21,20287767362.233944
2017-07-22,21607085358.114548
2017-07-23,21198900249.379704
2017-07-24,21035610498.530434
2017-07-25,19347591148.68737
2017-07-26,18746083965.65017
2017-07-27,19018740572.79166
2017-07-28,18030982561.483517
2017-07-29,19246182898.41244
2017-07-30,18472631835.069103
2017-07-31,19047827948.6107
2017-08-01,21282137210.92791
2017-08-02,20534872983.74952
2017-08-03,21084238670.106236
2017-08-04,20789568173.053577
2017-08-05,23747316372.895435
2017-08-06,24697194959.234104
2017-08-07,25197894463.869022
2017-08-08,27705377543.833405
2017-08-09,27892280499.832973
2017-08-10,27871169339.54446
2017-08-11,28821677184.531666
2017-08-12,28997352513.86263
2017-08-13,27926704137.990173
2017-08-14,27861579961.952854
2017-08-15,27120920523.5159
2017-08-16,28217360455.396397
2017-08-17,28267299986.36243
2017-08-18,27861556924.972927
2017-08-19,27916001533.15132
2017-08-20,27786029857.799793
2017-08-21,30337762878.381535
2017-08-22,29400686225.9616
2017-08-23,29842462532.356785
2017-08-24,30320399298.40048
2017-08-25,31008765515.118908
2017-08-26,31031409011.107296
2017-08-27,32370755160.220387
2017-08-28,32458167725.59819
2017-08-29,34597128016.55826
2017-08-30,35745271112.44432
2017-08-31,36132449087.43318
2017-09-01,36461379831.851746
2017-09-02,32698140251.89353
2017-09-03,33037915918.358833
2017-09-04,28302865423.90704
2017-09-05,30127332537.80147
2017-09-06,31478005326.47652
2017-09-07,31126200677.32708
2017-09-08,28775477244.445538
2017-09-09,28329354911.608036
2017-09-10,27681278352.42371
2017-09-11,28036287702.51409
2017-09-12,27485022514.19706
2017-09-13,26236732489.431683
2017-09-14,20278768201.760017
2017-09-15,23369190516.539547
2017-09-16,23173710726.76121
2017-09-17,23638636295.481937
2017-09-18,27269907986.777264
2017-09-19,26563613422.607845
2017-09-20,26471592194.703312
2017-09-21,24396830727.284477
2017-09-22,24969981050.95096
2017-09-23,26846246384.287216
2017-09-24,26609714675.1668
2017-09-25,27316005855.910435
2017-09-26,26926232192.184574
2017-09-27,28658972908.46477
2017-09-28,27919976584.315685
2017-09-29,27336170625.13594
2017-09-30,28209139740.688995
2017-10-01,28442001971.008823
2017-10-02,28082506249.729813
2017-10-03,27742435562.94357
2017-10-04,27825239443.20582
2017-10-05,27894664349.155266
2017-10-06,29227935374.982
2017-10-07,29412044193.592106
2017-10-08,29175396936.82704
2017-10-09,28119791744.856277
2017-10-10,28506074217.358105
2017-10-11,28827311270.280365
2017-10-12,28715264952.728848
2017-10-13,32136884949.300323
2017-10-14,31893398413.31946
2017-10-15,31903683068.49287
2017-10-16,31583306698.85391
2017-10-17,30251186909.138367
2017-10-18,29930081747.853603
2017-10-19,29366946306.63264
2017-10-20,28790749976.831596
2017-10-21,28638437008.879925
2017-10-22,28148745034.196087
2017-10-23,27575920805.165585
2017-10-24,28472255904.29292
2017-10-25,28452391049.617855
2017-10-26,28192911056.673782
2017-10-27,28411617292.93479
2017-10-28,28278036785.292797
2017-10-29,28978234226.357674
2017-10-30,29223725935.84833
2017-10-31,28971625622.98315
2017-11-01,27907457658.55725
2017-11-02,27411044537.06305
2017-11-03,29209850779.092915
2017-11-04,28653533860.136063
2017-11-05,28426818646.719734
2017-11-06,28801102723.032696
2017-11-07,28220768686.35795
2017-11-08,29536454012.04308
2017-11-09,30823742534.2921
2017-11-10,28824163917.3142
2017-11-11,30256030132.159668
2017-11-12,30062176933.46014
2017-11-13,30181430682.324657
2017-11-14,32446360785.0723
2017-11-15,32007998528.5458
2017-11-16,31606240405.8994
2017-11-17,31931961399.8328
2017-11-18,33413835153.7437
2017-11-19,33870265876.0073
2017-11-20,35061352161.7675
2017-11-21,34615252499.3341
2017-11-22,36382569909.3727
2017-11-23,39569679447.7058
2017-11-24,45568623853.9817
2017-11-25,44853255083.9293
2017-11-26,45011721609.851
2017-11-27,46496118377.9175
2017-11-28,45528555887.0189
2017-11-29,41136242461.6215
2017-11-30,43624717838.8218
2017-12-01,45142640782.4465
2017-12-02,45151510929.4977
2017-12-03,44394413397.1167
2017-12-04,45400977761.2147
2017-12-05,44907252844.2554
2017-12-06,43118585011.2992
2017-12-07,43465282557.5874
2017-12-08,45019411221.6764
2017-12-09,46391200044.4373
2017-12-10,42998769813.0645
2017-12-11,49007073662.9809
2017-12-12,63736319679.7109
2017-12-13,68377310760.8715
2017-12-14,67885165267.6573
2017-12-15,66789398252.0671
2017-12-16,67685238860.8431
2017-12-17,70249967413.1925
2017-12-18,76958112624.052
2017-12-19,80048859677.1559
2017-12-20,78466047306.039
2017-12-21,78432622738.5783
2017-12-22,64585322053.99
2017-12-23,69087031853.6697
2017-12-24,66252429575.9089
2017-12-25,70871970751.0918
2017-12-26,74770905370.1416
2017-12-27,73903417373.3621
2017-12-28,71200955427.2237
2017-12-29,73004412362.8661
2017-12-30,71238101432.8975
2017-12-31,74906560027.8485
2018-01-01,75056629369.4547
2018-01-02,84822222588.5437
2018-01-03,93178531120.43204
2018-01-04,94681149308.52457
2018-01-05,97269228886.25314
2018-01-06,101852997666.87328
2018-01-07,110167827718.61086
2018-01-08,114769005376.76157
2018-01-09,131894965357.881
2018-01-10,130387621608.28636
2018-01-11,114526940296.8931
2018-01-12,127538307119.98058
2018-01-13,140419500475.92773
2018-01-14,136747164703.8492
2018-01-15,128980953671.9811
2018-01-16,103677753320.31012
2018-01-17,99216267384.45854
2018-01-18,100567876886.70789
2018-01-19,101640355096.62448
2018-01-20,113899479853.58607
2018-01-21,102337202453.45828
2018-01-22,97186332455.0951
2018-01-23,96359326865.87158
2018-01-24,102717867498.02876
2018-01-25,102976145173.28935
2018-01-26,101975238868.2182
2018-01-27,106559849459.01984
2018-01-28,120356395893.4201
2018-01-29,113796120454.081
2018-01-30,113043826616.74722
2018-01-31,102965815556.0668
2018-02-01,107663538775.87932
2018-02-02,99423764457.44884
2018-02-03,89061856063.48083
2018-02-04,91725607014.4353
2018-02-05,81329819333.7154
2018-02-06,66675677460.41152
2018-02-07,76574516020.88303
2018-02-08,73290929917.86972
2018-02-09,78759712266.80615
2018-02-10,84968804616.78447
2018-02-11,83330877020.24867
2018-02-12,79732678121.41658
2018-02-13,84185155652.77072
2018-02-14,81375375877.96892
2018-02-15,89328231140.60481
2018-02-16,90637629785.66489
2018-02-17,91279135809.19406
2018-02-18,94190008583.4062
2018-02-19,89404389580.2483
2018-02-20,90713108252.71552
